,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,id
235,0.706,0.625,-7.426,0.0314,0.0417,0.0,0.129,142.948,5dOxHHMOFAbG3VH23t0xNm
236,0.702,0.708,-5.366,0.0547,0.201,0.0,0.118,147.98,27a1mYSG5tYg7dmEjWBcmL
237,0.836,0.552,-5.66,0.0851,0.0433,0.0,0.0773,97.036,5fHNot2sHBsTUMqaGQlksX
238,0.681,0.174,-8.745,0.0315,0.837,3.35e-05,0.0983,112.672,2BOqDYLOJBiMOXShCV1neZ
239,0.395,0.922,-2.176,0.375,0.19,0.0,0.134,162.361,3QLjDkgLh9AOEHlhQtDuhs
240,0.756,0.674,-6.518,0.0959,0.0184,0.0,0.158,111.995,40YcuQysJ0KlGQTeGUosTC
241,0.735,0.449,-7.507,0.347,0.629,0.0,0.113,122.947,4wVOKKEHUJxHCFFNUWDn0B
242,0.693,0.887,-5.039,0.0795,0.0581,2.71e-06,0.27,114.942,5pyoxDZ1PX0KxBxiRVxA4U
243,0.698,0.633,-4.946,0.0597,0.0605,0.000194,0.0926,96.924,3GCdLUSnKSMJhs4Tj6CV3s
244,0.706,0.716,-4.263,0.0768,0.115,0.0,0.316,136.904,4GXl8l1MfZPf2GvpyRPJBf
245,0.965,0.485,-8.784,0.191,0.0206,0.0237,0.0655,124.025,1zLBsSVxETQOfINOLYvT5m
246,0.649,0.589,-6.237,0.0558,0.00845,0.0,0.108,159.073,2x0WlnmfG39ZuDmstl9xfX
247,0.818,0.705,-6.679,0.177,0.00836,0.00233,0.613,138.559,0d28khcov6AiegSCpG5TuT
248,0.703,0.444,-9.331,0.0417,0.559,0.0,0.0973,150.96,1EzrEOXmMH3G43AXT1y7pA
249,0.628,0.593,-5.036,0.0323,0.093,1.65e-06,0.096,125.026,7xoUc6faLbCqZO6fQEYprd
250,0.65,0.584,-8.286,0.307,0.0174,1.54e-06,0.042,180.088,760jhRscwGbIIe1m1IIQpU
251,0.715,0.655,-6.425,0.137,0.0525,0.0,0.115,95.078,2g7uRZ68eLtv74XrxgdT2q
252,0.582,0.272,-5.662,0.0501,0.875,0.0,0.13,205.846,78TTtXnFQPzwqlbtbwqN0y
253,0.746,0.717,-4.841,0.179,0.199,0.0,0.132,150.964,6piAUJJQFD8oHDUr0b7l7q
254,0.755,0.837,-2.718,0.142,0.0991,0.0,0.289,120.028,0HPD5WQqrq7wPWR7P7Dw1i
255,0.595,0.389,-9.245,0.0349,0.418,1.39e-06,0.116,166.052,5kNe7PE09d6Kvw5pAsx23n
256,0.766,0.519,-7.355,0.0366,0.098,0.0,0.0855,129.972,5cbpoIu3YjoOwbBDGUEp3P
257,0.69,0.622,-5.025,0.0622,0.253,0.0,0.116,102.04,6uBhi9gBXWjanegOb2Phh0
258,0.724,0.573,-4.113,0.0549,0.118,0.0,0.538,113.088,4KW1lqgSr8TKrvBII0Brf8
259,0.681,0.372,-8.237,0.0432,0.64,0.0,0.169,91.873,1mXVgsBdtIVeCLJnSnmtdV
260,0.63,0.53,-7.259,0.0434,0.4,0.0,0.177,108.038,2YlZnw2ikdb837oKMKjBkW
261,0.621,0.601,-5.616,0.148,0.0522,0.0,0.46,116.735,696DnlkuDOXcMAnKlTgXXK
262,0.609,0.668,-4.284,0.0367,0.0552,0.0,0.167,80.924,3DXncPQOG4VBw3QHh3S817
263,0.332,0.225,-8.697,0.0348,0.767,0.00349,0.128,81.055,4RVwu0g32PAqgUiJoXsdF8
264,0.748,0.749,-5.916,0.516,0.142,0.0,0.0713,90.09,1cS0TgbR263ey9jn0MwD2s
265,0.618,0.443,-9.681,0.0526,0.469,0.0,0.0829,119.949,5vjLSffimiIP26QG5WcN2K
266,0.652,0.877,-2.986,0.0465,0.0227,0.0,0.0789,118.491,5T7ZFtCcOgkpjxcuaeZbw0
267,0.288,0.758,-5.692,0.0371,0.00616,0.0,0.303,97.094,2AT8iROs4FQueDv2c8q2KE
268,0.675,0.609,-5.027,0.0586,0.084,0.0,0.0957,120.039,46ydq5g3k17iLJs3qMDvO6
269,0.775,0.327,-7.241,0.0557,0.841,0.0,0.0821,91.05,4cktbXiXOapiLBMprHFErI
270,0.73,0.703,-5.672,0.0369,0.109,0.0,0.0657,138.113,2K87XMYnUMqLcX3zvtAF4G
271,0.573,0.711,-6.268,0.0406,0.0114,0.0,0.328,105.006,46HNZY1i7O6jwTA7Slo2PI
272,0.503,0.741,-5.128,0.047,0.579,1.49e-06,0.0712,88.335,4keoy2fqgwGnbWlm3ZVZFa
273,0.694,0.77,-5.335,0.149,0.176,1.1e-05,0.118,125.905,0E9ZjEAyAwOXZ7wJC0PD33
274,0.599,0.785,-4.013,0.0309,0.448,0.00336,0.151,140.046,0mUyMawtxj1CJ76kn9gIZK
275,0.681,0.521,-5.849,0.141,0.12,8.41e-05,0.108,94.997,6TaqooOXAEcijL6G1AWS2K
276,0.562,0.939,-4.282,0.0475,0.046,0.0,0.112,116.044,1nInOsHbtotAmEOQhtvnzP
277,0.77,0.787,-3.748,0.0583,0.198,0.0,0.262,119.986,0bI7K9Becu2dtXK1Q3cZNB
278,0.712,0.564,-6.527,0.047,0.0266,0.0,0.0874,95.95,72Bz4ciRZPBcVSw0nrZDHi
279,0.669,0.784,-5.603,0.112,0.194,6.28e-06,0.115,125.993,5YaskwnGDZFDRipaqzbwQx
280,0.781,0.768,-5.991,0.0394,0.0119,4.91e-06,0.325,123.07,5N5k9nd479b1xpDZ4usjrg
281,0.545,0.78,-4.867,0.0436,0.0309,4.64e-05,0.0828,125.014,4lhqb6JvbHId48OUJGwymk
282,0.614,0.615,-6.7,0.0444,0.054,0.0,0.0921,95.941,0zbzrhfVS9S2TszW3wLQZ7
283,0.772,0.878,-4.22,0.324,0.0301,2.18e-06,0.251,61.311,57BGVV6wcyhbn3hsjlqEZB
284,0.392,0.964,-4.441,0.0644,7.13e-05,0.0387,0.106,167.024,0faXHILILebCGnJBPU6KJJ
285,0.822,0.739,-4.541,0.0311,0.0264,4.26e-05,0.181,118.992,2x7MyWybabEz6Y6wvHuwGE
286,0.819,0.626,-4.574,0.202,0.00748,0.101,0.167,143.01,5SWnsxjhdcEDc7LJjq9UHk
287,0.63,0.804,-4.183,0.0363,0.215,0.0,0.253,123.146,3a1lNhkSLSkpJE4MSHpDu9
288,0.753,0.505,-7.621,0.255,0.534,2.58e-06,0.104,91.972,0EcQcdcbQeVJn9fknj44Be
289,0.361,0.608,-6.757,0.098,0.05,7.96e-05,0.183,191.812,0SNIAtRCPVVLoGEPcuHSIc
290,0.617,0.778,-8.872,0.027,0.459,0.925,0.128,100.363,2usrT8QIbIk9y0NEtQwS4j
291,0.712,0.51,-8.162,0.0633,0.446,2.46e-05,0.112,122.964,2Za1AlJNvksouPPWbXpR2X
292,0.736,0.761,-5.449,0.0338,0.0966,0.0,0.0823,119.999,7cgu4JBW3hq1GwTM1ilkKQ
293,0.855,0.954,-1.19,0.264,0.529,0.0,0.205,114.635,7Ie9W94M7OjPoZVV216Xus
294,0.841,0.728,-3.37,0.0484,0.0847,0.0,0.149,130.049,6gBFPUFcJLzWGx4lenP6h2
295,0.585,0.52,-6.136,0.0712,0.124,7.01e-05,0.131,159.801,0e7ipj03S05BNilyu5bRzt
296,0.762,0.661,-6.075,0.0687,0.15,0.0,0.256,130.009,1hGy2eLcmC8eKx7qr1tOqx
297,0.794,0.766,-3.894,0.0377,0.0135,0.0,0.0785,127.006,7FAFkQQZFeNwOFzTrSDFIh
298,0.736,0.74,-2.18,0.0786,0.515,0.0,0.0468,140.141,66TRwr5uJwPt15mfFkzhbi
299,0.653,0.718,-5.232,0.213,0.00413,0.0,0.0537,82.034,0OI7AFifLSoGzpb8bdBLLV
300,0.664,0.934,-3.848,0.0697,0.00108,2.77e-05,0.27,130.982,7F25roCtYi55JouckaayPC
301,0.637,0.733,-4.413,0.0563,0.0149,0.0,0.162,131.004,53SfB4huCgiRGmwzJdEo1u
302,0.675,0.479,-9.87,0.0278,0.633,1.76e-05,0.088,81.998,0vg4WnUWvze6pBOJDTq99k
303,0.563,0.75,-4.496,0.127,0.113,0.0,0.0788,173.906,60jzFy6Nn4M0iD1d94oteF
304,0.743,0.752,-4.813,0.0414,0.0188,0.0,0.287,110.015,1XGmzt0PVuFgQYYnV2It7A
305,0.926,0.916,-2.221,0.0929,0.35,6.17e-06,0.0234,110.007,0LzrhCZFXW94Y8nwtTuRlw
306,0.721,0.632,-6.695,0.0358,0.0693,0.0,0.291,92.057,0c34ovpXiMWWUbKX0IavIH
307,0.734,0.57,-7.066,0.133,0.847,2.14e-05,0.112,129.953,3GVkPk8mqxz0itaAriG1L7
308,0.617,0.741,-3.97,0.0311,0.131,0.0,0.0772,118.984,1D4PL9B8gOg78jiHg3FvBb
309,0.652,0.698,-4.667,0.042,0.00112,0.000115,0.0886,96.021,3E7dfMvvCLUddWissuqMwr
310,0.822,0.502,-7.38,0.148,0.0312,0.000887,0.114,73.003,6H0AwSQ20mo62jGlPGB8S6
311,0.689,0.784,-2.972,0.074,0.182,0.0,0.0843,99.954,6DkXLzBQT7cwXmTyzAB1DJ
312,0.43,0.606,-5.115,0.0431,0.131,0.0,0.173,169.988,6SRWhUJcD2YKahCwHavz3X
313,0.862,0.631,-4.746,0.0515,0.291,0.000209,0.123,128.978,3GZoWLVbmxcBys6g0DLFLf
314,0.794,0.793,-4.521,0.0842,0.0125,0.0,0.0952,123.941,6WrI0LAC5M1Rw2MnX2ZvEg
315,0.559,0.716,-3.964,0.39,0.737,0.0,0.252,176.618,4jtyUzZm9WLc2AdaJ1dso7
316,0.894,0.791,-4.699,0.112,0.0183,0.0,0.0388,105.018,5rb9QrpfcKFHM1EUbSIurX
317,0.422,0.302,-9.214,0.0372,0.629,7.83e-05,0.104,114.089,1v1oIWf2Xgh54kIWuKsDf6
318,0.656,0.884,-4.748,0.0372,0.0162,0.0,0.144,105.009,7MXlTgQeo3IVlMpLnZuhxc
319,0.838,0.771,-3.791,0.244,0.0117,0.0,0.0853,175.957,2DQ1ITjI0YoLFzuADN1ZBW
320,0.462,0.538,-5.527,0.059,0.0137,0.0,0.429,139.256,1BECwm5qkaBwlbfo4kpYx8
321,0.583,0.732,-5.728,0.0457,0.00312,9.86e-06,0.269,145.992,6v4F5IaKUITBPzt2wztoiZ
322,0.664,0.602,-5.369,0.0412,0.0529,0.0,0.356,134.049,6RUhbFEhrvGISaQ8u2j2JN
323,0.472,0.714,-4.389,0.0334,0.00937,0.0,0.0764,98.992,5J4ZkQpzMUFojo1CtAZYpn
324,0.754,0.449,-9.211,0.109,0.0332,8.29e-05,0.552,77.169,6DCZcSspjsKoFjzjrWoCdn
325,0.457,0.948,-3.364,0.0354,0.0191,0.0,0.0536,148.0,1aS5oaBNG6wsf186ZZMCzX
326,0.638,0.523,-6.664,0.357,0.00454,0.0,0.0842,139.913,6HZILIRieu8S0iqY8kIKhj
327,0.716,0.537,-7.648,0.0514,0.233,0.0,0.157,129.979,39Yp9wwQiSRIDOvrVg7mbk
328,0.49,0.885,-4.121,0.0396,0.00218,0.0,0.0741,166.996,37sINbJZcFdHFAsVNsPq1i
329,0.67,0.693,-8.34,0.35,0.2,0.0,0.0909,87.017,6Xgq7MvZiet0hVi3KaDSgJ
330,0.787,0.833,-4.403,0.0478,0.018,0.00747,0.0374,123.97,6Dy1jexKYriXAVG6evyUTJ
331,0.627,0.858,-3.116,0.0394,0.0288,0.0,0.199,100.074,4r1CoAATVuxag55Ct3Y1aX
332,0.64,0.635,-7.565,0.226,0.271,0.0,0.319,100.034,5masKPHeAOVNgxdLebIcK7
333,0.259,0.437,-6.589,0.0386,0.102,1.32e-06,0.106,180.042,1j4kHkkpqZRBwE0A4CN4Yv
334,0.879,0.665,-6.082,0.145,0.164,0.0,0.319,123.977,4DJORZgsbqnEJ4f4B9TBGV
335,0.63,0.5,-8.755,0.0611,0.611,4.04e-05,0.114,144.871,6y6jbcPG4Yn3Du4moXaenr
336,0.551,0.801,-5.069,0.0303,0.013,6.03e-06,0.265,128.027,1mMLMZYXkMueg65jRRWG1l
337,0.755,0.578,-8.932,0.145,0.316,0.0,0.25,94.148,1IIKrJVP1C9N7iPtG6eOsK
338,0.472,0.671,-4.649,0.029,0.0129,0.0,0.159,82.952,77loZpT5Y5PRP1S451P9Yz
339,0.59,0.833,-6.503,0.0615,0.0142,5.4e-06,0.105,94.963,2DRMuw0U0QbkVQxWxdJV3M
340,0.778,0.695,-6.865,0.0913,0.175,0.0,0.15,149.996,6E90gq0KO6FYZVOXx8kCcC
341,0.217,0.905,-4.103,0.0752,0.000289,0.00011,0.222,96.95,5wQnmLuC1W7ATsArWACrgW
342,0.834,0.454,-9.75,0.201,0.321,6.15e-06,0.114,81.618,127QTOFJsJQp5LbJbu3A1y
343,0.435,0.837,-8.126,0.449,0.00676,0.0,0.117,124.913,5AyL2kgLtTWEu3qO3B9SqK
344,0.925,0.31,-6.531,0.291,0.123,0.0,0.0931,121.927,3U21A07gAloCc4P7J8rxcn
345,0.591,0.764,-5.484,0.0483,0.0383,0.0,0.103,169.928,5HCyWlXZPP0y6Gqq8TgA20
346,0.552,0.638,-7.474,0.11,0.387,0.00014,0.374,167.834,5F1ZmucV0uJY14y2dYKePa
347,0.671,0.314,-8.091,0.244,0.11,0.0,0.0825,110.898,4pAl7FkDMNBsjykPXo91B3
348,0.583,0.768,-6.477,0.041,0.000323,0.0162,0.109,127.952,57F80059mWaWFvWG3tBTbO
349,0.366,0.94,-5.119,0.0696,0.000769,9.42e-05,0.188,130.198,5FZxsHWIvUsmSK1IAvm2pp
350,0.762,0.692,-3.973,0.0438,0.113,0.0,0.094,114.906,7Hqig8kp32q2Ire3ECQvWM
351,0.742,0.579,-5.024,0.202,0.0381,0.0,0.0952,144.994,1a7WZZZH7LzyvorhpOJFTe
352,0.526,0.818,-5.952,0.0358,0.0587,0.0,0.333,171.96,6VrLYoQKdhu1Jruei06t65
353,0.72,0.672,-6.852,0.0551,0.009,0.0,0.232,124.986,3GpbwCm3YxiWDvy29Uo3vP
354,0.669,0.9,-4.676,0.0278,0.00157,0.0,0.077,122.038,0WyrV2BjeXmQjlHHdfV9nJ
355,0.64,0.743,-4.08,0.0379,0.269,0.0,0.101,122.035,5fVZC9GiM4e8vu99W0Xf6J
356,0.542,0.813,-6.89,0.0429,0.0765,0.252,0.116,129.09,1jUkHIMc7UaJQuzWe5Iop2
357,0.613,0.808,-2.851,0.0346,0.0426,0.0159,0.102,124.037,0cQVqPuHQP4KEwc7ZUQmj6
358,0.72,0.706,-4.719,0.0473,0.0684,0.0,0.166,133.002,7DnAm9FOTWE3cUvso43HhI
359,0.773,0.819,-5.946,0.118,0.428,0.0,0.0679,92.987,3dhjNA0jGA8vHBQ1VdD6vV
360,0.923,0.604,-6.671,0.245,0.017,0.0,0.272,145.062,1jaTQ3nqY3oAAYyCTbIvnM
361,0.795,0.616,-5.281,0.06,0.417,0.0,0.349,110.015,3MWGlCKyH4nILtXRnE9gd7
362,0.573,0.545,-4.247,0.0288,0.0969,0.0,0.329,83.378,7vgTNTaEz3CsBZ1N4YQalM
363,0.692,0.684,-7.364,0.155,0.131,0.0,0.156,112.912,2fXwCWkh6YG5zU1IyvQrbs
364,0.9,0.4,-8.443,0.124,0.0501,0.0,0.0876,136.001,0rTV5WefWd1J3OwIheTzxM
365,0.74,0.613,-4.88,0.145,0.258,0.00372,0.123,75.023,3ee8Jmje8o58CHK66QrVC2
366,0.473,0.592,-6.859,0.138,0.0528,0.0,0.131,159.7,0UKUfxIkDAMZz7hMdiVX3m
367,0.783,0.61,-6.124,0.0696,0.343,0.0,0.0983,100.047,5o3GnrcFtvkdf3zFznuSbA
368,0.905,0.647,-5.065,0.107,0.0187,0.0,0.282,130.97,2r6OAV3WsYtXuXjvJ1lIDi
369,0.908,0.621,-6.638,0.102,0.000282,5.39e-05,0.0958,150.011,7KXjTSCq5nL1LoYtL7XAwS
370,0.796,0.477,-7.161,0.108,0.314,0.0,0.12,119.928,7z3N2W7Xz1t2G2sAO8wFVH
371,0.772,0.65,-5.202,0.0306,0.107,1.13e-06,0.0905,125.083,3wPPWcVuinAU7dXcJXtCID
372,0.499,0.8,-2.665,0.0502,0.0906,0.0,0.147,139.919,7CZyCXKG6d5ALeq41sLzbw
373,0.699,0.732,-6.307,0.0304,0.0771,0.00198,0.131,120.028,0LRCcpSgeozipxPpRg5wzx
374,0.672,0.526,-6.446,0.0599,0.0311,1.37e-06,0.28,123.999,6SRsiMl7w1USE4mFqrOhHC
375,0.512,0.662,-6.797,0.0439,0.0275,0.0,0.118,180.114,3DamFFqW32WihKkTVlwTYQ
376,0.617,0.567,-4.188,0.0828,0.0584,0.0,0.0933,90.246,1CnPYaKxTVb4LWOtiGOm0m
377,0.436,0.655,-8.37,0.0583,0.499,8.1e-06,0.688,121.002,3YJJjQPAbDT7mGpX3WtQ9A
378,0.518,0.729,-7.193,0.0452,0.183,0.0,0.0643,156.879,6w8pFOKn42O418qwcQElZ3
379,0.763,0.608,-8.1,0.035,0.262,2.5e-05,0.12,121.02,6zdArlh7xbeWvrLtTkKRFV
380,0.575,0.568,-5.509,0.03,0.0484,0.000417,0.286,93.986,2K7xn816oNHJZ0aVqdQsha
381,0.576,0.593,-6.024,0.0306,0.0467,0.000767,0.237,157.993,360Wr96ywrCQq4kTAJ8Pq6
382,0.673,0.659,-4.493,0.0439,0.539,0.0,0.129,88.011,28VbwtsYnj85UEODGpQRem
383,0.495,0.722,-8.108,0.357,0.0697,0.0,0.113,175.627,4tqcoej1zPvwePZCzuAjJd
384,0.654,0.711,-7.437,0.0383,0.0214,0.00191,0.0903,127.957,2DGa7iaidT5s0qnINlwMjJ
385,0.537,0.586,-1.864,0.314,0.265,7.04e-05,0.175,79.056,47UFoOuvrkt4khE7c5aap6
386,0.65,0.613,-6.13,0.128,0.00336,0.0,0.267,149.972,2U5WueTLIK5WJLD7mvDODv
387,0.676,0.865,-6.381,0.0389,0.00105,0.648,0.382,128.006,1xMLthTaWJieT9YGV1hyS5
388,0.651,0.812,-3.797,0.0409,0.00125,3.01e-05,0.667,126.023,4mVOwzuPKrMb4CDVe9Q4Hs
389,0.52,0.903,-5.497,0.042,0.00517,0.0,0.254,74.988,2f0pn9DkEJwAzXApnFh5cr
390,0.797,0.844,-5.482,0.275,0.0651,0.0,0.087,170.142,4dVpf9jZjcORqGTLUaeYj9
391,0.83,0.564,-7.822,0.235,0.177,0.0,0.128,85.042,5FkoSXiJPKTNyYgALRJFhD
392,0.73,0.729,-3.434,0.0884,0.167,1.39e-06,0.349,113.011,017PF4Q3l4DBUiWoXk4OWT
393,0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,141.02,50nfwKoDiSYg8zOCREWAm5
394,0.764,0.526,-6.381,0.0544,0.678,0.0,0.163,81.004,6vSRW8utiYAdoCfJG2v86r
395,0.721,0.802,-5.797,0.0583,0.0921,0.0,0.694,124.022,2bJvI42r8EF3wxjOuDav4r
396,0.62,0.574,-7.788,0.0479,0.569,0.0,0.19,100.023,5tz69p7tJuGPeMGwNTxYuV
397,0.581,0.0549,-20.514,0.0397,0.559,0.0,0.0718,152.037,3B7udSGy2PfgoCniMSb523
398,0.486,0.617,-7.115,0.0287,0.0954,3.23e-06,0.109,138.015,4zOfy9kqJlG0ZXvcaSh4gv
399,0.486,0.769,-5.14,0.0341,0.0119,0.00832,0.197,131.286,5PRRthP9SLfbXB359MfIWv
400,0.724,0.695,-5.226,0.0622,0.073,0.0,0.0889,139.0,4fixebDZAVToLbUCuEloa2
401,0.759,0.245,-6.545,0.138,0.515,0.000154,0.102,96.992,4cxMGhkinTocPSVVKWIw0d
402,0.495,0.894,-4.814,0.0441,0.00453,0.000596,0.103,126.03,5TbzAWWc5eJaANpA9kfGCd
403,0.907,0.393,-7.636,0.0539,0.451,1.35e-06,0.135,104.949,3J8EOeKLTLXORtWPpOU5bE
404,0.303,0.9,-2.352,0.0574,0.0277,0.635,0.11,149.508,0LtOwyZoSNZKJWHqjzADpW
405,0.674,0.915,-3.999,0.0411,0.0282,0.00337,0.273,126.038,6M6Tk58pQvABy6ru66dY3d
406,0.852,0.553,-7.286,0.187,0.0559,0.0,0.332,142.079,27GmP9AWRs744SzKcpJsTZ
407,0.759,0.73,-7.985,0.0516,0.145,3.06e-06,0.11,115.007,7eBqSVxrzQZtK2mmgRG6lC
408,0.883,0.808,-3.158,0.182,0.0313,0.0,0.207,119.01,1C8ux1YWLMHCenYJFiIV4Z
409,0.69,0.626,-5.693,0.306,0.105,0.000335,0.0881,184.009,3AVXwaOGCEL8cmBecfcsFJ
410,0.652,0.383,-7.076,0.0516,0.0676,0.0,0.0828,145.765,2Z8yfpFX0ZMavHkcIeHiO1
411,0.794,0.632,-6.163,0.0649,0.142,0.0,0.128,145.926,6fujklziTHa8uoM5OQSfIo
412,0.733,0.69,-5.529,0.0427,0.0635,1.18e-06,0.105,116.992,5IgjP7X4th6nMNDh4akUHb
413,0.926,0.666,-5.314,0.244,0.0611,0.0,0.123,127.079,0M9ydKzuF3oZTfYYPfaGX1
414,0.791,0.754,-3.729,0.0569,0.00446,0.0,0.163,125.014,6tS3XVuOyu10897O3ae7bi
415,0.519,0.749,-3.318,0.0405,0.271,0.0,0.119,147.905,0ZUo4YjG4saFnEJhdWp9Bt
416,0.646,0.795,-3.293,0.0976,0.0319,0.0,0.267,89.99,63pQm5g0IXLckrv9X3KEyX
417,0.327,0.941,-3.294,0.353,0.0231,0.0,0.0636,129.738,6ku3i5WNrsY3qhOq6ua9TL
418,0.405,0.646,-3.206,0.0476,0.331,0.0,0.103,130.218,7sWRlDoTDX8geTR8zzr2vt
419,0.38,0.339,-7.885,0.0338,0.691,0.0,0.12,100.607,5CZ40GBx1sQ9agT82CLQCT
420,0.569,0.785,-4.057,0.0457,0.0505,1.12e-06,0.086,128.031,4eDYMhIin1pSLIG96f1aD0
421,0.578,0.449,-6.349,0.286,0.0618,2.17e-06,0.119,136.006,65OVbaJR5O1RmwOQx0875b
422,0.705,0.712,-6.156,0.0385,0.0102,0.000855,0.1,97.512,2Y0iGXY6m6immVb2ktbseM
423,0.666,0.796,-6.967,0.103,0.0492,0.0,0.0442,110.108,1qCHidBbWAgv3pn6UbZ4Lg
424,0.728,0.783,-4.424,0.266,0.237,0.0,0.434,77.011,1r9xUipOqoNwggBpENDsvJ
425,0.691,0.683,-7.335,0.0954,0.547,0.0,0.221,140.002,3ZhTT6yjZwpPph5MIJ53XY
426,0.429,0.486,-9.971,0.101,0.866,0.0,0.0982,146.99,77MdvMx9L4ZQuLhhn3o21h
427,0.661,0.729,-6.561,0.0376,0.00215,0.0013,0.0477,103.987,6ce41JVa6KFaryfmC2bu2W
428,0.779,0.754,-4.358,0.0966,0.343,2.6e-06,0.0965,89.998,0k5hoseEJnCAbpRh38dNoI
429,0.712,0.562,-6.008,0.129,0.125,0.0,0.136,140.0,5IRj7ySmm7bNRwij9zxtfY
430,0.564,0.714,-4.987,0.129,0.0549,0.0,0.155,175.924,37f4ITSlgPX81ad2EvmVQr
431,0.736,0.67,-6.702,0.311,0.186,0.0,0.114,130.032,5wujBwqG7INdStqGd4tRMX
432,0.571,0.873,-3.382,0.1,0.0811,0.0,0.361,139.691,0pwYLVXVknPSGUQb39cePC
433,0.701,0.65,-6.313,0.104,0.291,0.0,0.112,90.003,0ada5XsQGLPUVbmTCkAP49
434,0.797,0.55,-4.166,0.24,0.513,0.0,0.0786,134.206,6IaieqiCVvsNvEt6Y7yOFa
435,0.376,0.821,-3.974,0.104,0.0785,0.0,0.0823,120.462,5zUQZjVB6bfewBXWqsP9PY
436,0.595,0.723,-8.256,0.0349,0.047,0.0286,0.0995,108.043,29jtZGdgpE2lWm2mkIt6HS
437,0.8,0.578,-5.144,0.0485,0.00381,0.0,0.367,143.01,2G1tXoGBaEMJ7FKGnkf6ud
438,0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,101.018,5bcTCxgc7xVfSaMV3RuVke
439,0.736,0.704,-7.409,0.0615,0.0203,0.0,0.0501,149.995,27NovPIUIRrOZoCHxABJwK
440,0.8,0.585,-7.343,0.0924,0.264,0.0,0.153,126.058,6PGoSes0D9eUDeeAafB2As
441,0.498,0.235,-16.541,0.188,0.72,0.0,0.144,118.917,4ZLzoOkj0MPWrTLvooIuaa
442,0.621,0.82,-4.865,0.0367,0.332,0.0,0.104,144.905,6SKwQghsR8AISlxhcwyA9R
443,0.556,0.785,-5.842,0.133,0.122,0.0,0.468,104.978,7ciLq0Cip0yxiz6KANrOUq
444,0.635,0.914,-5.631,0.111,0.0597,0.0,0.601,156.014,7tCHpjktA50ihtkLz6bAnn
445,0.578,0.537,-8.676,0.0832,0.162,0.0,0.076,83.909,3afkJSKX0EAMsJXTZnDXXJ
446,0.6,0.663,-5.802,0.0477,0.225,0.0,0.119,121.07,4nVBt6MZDDP6tRVdQTgxJg
447,0.746,0.687,-7.475,0.382,0.155,0.0,0.137,143.931,6HfOzLLjsaXsehIFEsrxTk
448,0.841,0.522,-5.963,0.049,0.0168,1.37e-06,0.188,99.059,5BrTUo0xP1wKXLJWUaGFtk
449,0.891,0.628,-7.863,0.0551,0.00258,0.00019,0.0504,134.966,0wwPcA6wtMf6HUMpIRdeP7
450,0.459,0.891,-5.057,0.0623,0.00511,0.0,0.106,154.837,3Zwu2K0Qa5sT6teCCHPShP
451,0.56,0.872,-4.269,0.14,0.0239,6.98e-06,0.371,126.05,1kPpge9JDLpcj15qgrPbYX
452,0.884,0.698,-9.101,0.364,0.0405,0.0,0.195,140.068,2EgB4n6XyBsuNUbuarr4eG
453,0.763,0.72,-5.181,0.0691,0.00261,1.11e-05,0.114,116.01,4LihUZcWy0B6lGLqcJ8u9B
454,0.73,0.439,-9.864,0.0609,0.747,0.0,0.0988,130.09,3IJYUaN3tx04S4TYyZHKoP
455,0.442,0.612,-7.222,0.112,0.584,5.7e-06,0.37,180.917,6HU7h9RYOaPRFeh0R3UeAr
456,0.426,0.584,-5.293,0.296,0.0383,0.0,0.188,193.437,2ZBNclC5wm4GtiWaeh0DMx
457,0.668,0.828,-5.034,0.0739,0.036,0.0,0.0932,140.042,4lQsB3ERTWSNaAN1IkuNRl
458,0.649,0.716,-5.371,0.0349,0.0863,2.63e-05,0.135,99.988,0lYBSQXN6rCTvUZvg9S0lU
459,0.779,0.64,-8.415,0.159,0.000155,0.00077,0.101,99.019,4TsmezEQVSZNNPv5RJ65Ov
460,0.713,0.676,-5.483,0.027,0.0377,0.0,0.154,99.048,5zFglKYiknIxks8geR8rcL
461,0.613,0.697,-8.618,0.133,0.0194,0.0,0.332,122.746,0DiWol3AO6WpXZgp0goxAV
462,0.188,0.411,-9.733,0.0484,0.174,0.153,0.0843,187.376,0NlGoUyOJSuSHmngoibVAs
463,0.796,0.798,-6.312,0.0317,0.034,4.19e-05,0.0952,116.032,6zSpb8dQRaw0M1dK8PBwQz
464,0.546,0.916,-3.932,0.255,0.00144,4.34e-06,0.251,129.983,5xYC48nOppVemY6U5GRGTb
465,0.792,0.625,-5.609,0.0536,0.00776,0.0018,0.329,103.967,1zi7xx7UVEFkmKfv06H8x0
466,0.92,0.675,-5.661,0.263,0.307,0.0,0.104,141.967,0TBgMKD86t1VP3IzhxCoUl
467,0.826,0.436,-9.583,0.0558,0.441,0.615,0.0964,119.051,7ueP5u2qkdZbIPN2YA6LR0
468,0.896,0.586,-6.687,0.0559,0.104,0.0,0.79,116.971,0nbXyq5TXYPCO7pr3N8S4I
469,0.494,0.951,-4.237,0.132,0.000569,0.0,0.327,160.025,1CQ2cMfrmFM1YdfmjENKVE
470,0.734,0.639,-3.241,0.0316,0.0348,0.0,0.102,121.212,45O0tUN9Bh6LH4eNxQ07AT
