,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,cluster
5466,0.651,0.908,-4.019,0.0577,0.00184,0.000579,0.384,123.851,12
5467,0.159,0.946,-5.756,0.0629,0.0235,8.06e-06,0.387,165.014,7
5468,0.731,0.875,-6.393,0.0457,0.000367,0.858,0.289,112.78,6
5469,0.639,0.929,-4.762,0.212,0.00326,0.0501,0.242,103.758,3
5470,0.569,0.789,-8.559,0.0309,5.62e-06,0.642,0.0811,115.152,6
5471,0.523,0.76,-12.437,0.0325,0.103,0.00068,0.0666,94.267,17
5472,0.504,0.918,-3.463,0.0517,0.00164,2.12e-05,0.78,92.031,5
5473,0.669,0.656,-10.549,0.0413,0.00113,0.000252,0.0989,108.098,0
5474,0.417,0.913,-6.049,0.0441,0.00248,1.09e-06,0.166,144.591,14
5475,0.697,0.259,-13.515,0.0423,0.425,0.891,0.0743,66.342,10
5476,0.535,0.548,-6.51,0.037,0.533,1.48e-06,0.123,115.144,15
5477,0.668,0.779,-11.089,0.0325,0.0025,0.000347,0.139,140.873,1
5478,0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,85.03,17
5479,0.288,0.758,-5.692,0.0371,0.00616,0.0,0.303,97.094,17
5480,0.526,0.866,-5.822,0.0568,0.00287,7.78e-05,0.0945,140.266,3
5481,0.804,0.946,-5.949,0.352,0.002,0.0,0.359,150.141,8
5482,0.752,0.489,-5.233,0.137,0.11,3.57e-06,0.202,108.005,0
5483,0.587,0.698,-8.948,0.0943,0.0152,0.0,0.442,133.954,12
5484,0.546,0.651,-7.601,0.3,0.000739,0.0,0.235,77.878,13
5485,0.716,0.485,-7.745,0.404,0.123,2.69e-05,0.604,74.132,5
5486,0.654,0.753,-7.556,0.395,0.303,8.08e-05,0.13,110.722,13
5487,0.631,0.848,-4.839,0.31,0.138,0.0,0.379,91.879,13
5488,0.385,0.757,-5.96,0.167,0.709,0.0,0.235,82.673,15
5489,0.812,0.628,-6.164,0.0682,0.0634,0.0,0.254,123.004,12
5490,0.83,0.564,-7.822,0.235,0.177,0.0,0.128,85.042,11
5491,0.775,0.707,-5.339,0.152,0.397,0.0,0.874,104.979,5
5492,0.679,0.645,-7.777,0.222,0.0518,0.0,0.145,125.795,11
5493,0.538,0.612,-6.02,0.424,0.308,0.0,0.213,168.197,8
5494,0.674,0.506,-10.532,0.0434,0.173,0.0,0.0866,145.965,0
5495,0.855,0.478,-9.116,0.193,0.00759,0.0,0.101,130.018,11
5496,0.721,0.48,-9.282,0.219,0.0996,0.0,0.39,120.148,11
5497,0.661,0.557,-8.798,0.198,0.0202,0.000128,0.169,110.967,0
5498,0.72,0.741,-6.529,0.0287,0.101,1.41e-05,0.289,119.896,12
5499,0.883,0.446,-8.723,0.296,0.0253,0.0,0.103,92.95,11
5500,0.774,0.554,-7.909,0.0383,0.207,0.0,0.132,99.034,0
5501,0.742,0.871,-6.267,0.119,0.439,0.0,0.122,90.081,9
5502,0.761,0.899,-3.09,0.183,0.0135,0.0,0.0719,95.027,9
5503,0.537,0.948,-3.063,0.355,0.151,0.0,0.356,186.151,8
5504,0.51,0.931,-3.302,0.347,0.0738,0.0,0.5,201.936,8
5505,0.88,0.577,-8.093,0.302,0.0564,1.02e-06,0.201,90.991,11
5506,0.838,0.59,-8.385,0.174,0.122,0.000128,0.0942,95.047,0
5507,0.836,0.731,-7.396,0.146,0.251,0.0,0.0679,100.861,9
5508,0.789,0.536,-6.862,0.242,0.41,0.0,0.129,81.039,13
5509,0.521,0.516,-7.456,0.0369,0.723,0.0,0.257,136.483,15
5510,0.478,0.945,-5.642,0.129,0.135,0.000238,0.214,91.342,3
5511,0.494,0.521,-8.799,0.352,0.118,0.0,0.177,167.922,8
5512,0.777,0.654,-12.727,0.367,0.418,0.0,0.109,82.988,16
5513,0.862,0.663,-9.004,0.21,0.12,0.0,0.318,85.308,11
5514,0.611,0.686,-11.524,0.0602,0.0611,0.0,0.15,92.496,0
5515,0.413,0.646,-4.206,0.164,0.0893,0.0,0.28,56.998,17
5516,0.813,0.693,-8.0,0.266,0.0343,0.0,0.121,103.508,11
5517,0.42,0.86,-6.251,0.0461,0.00596,0.0,0.31,165.931,7
5518,0.849,0.304,-16.441,0.18,0.371,0.0,0.112,90.01,0
5519,0.733,0.567,-6.718,0.319,0.0129,0.0,0.382,75.491,13
5520,0.498,0.83,-5.157,0.0421,0.00461,0.0,0.139,89.342,3
5521,0.553,0.853,-3.668,0.0339,0.000684,0.0,0.126,122.023,3
5522,0.185,0.948,-3.892,0.147,0.0104,0.0,0.105,196.578,14
5523,0.494,0.842,-4.784,0.0843,0.00579,0.0,0.122,162.011,14
5524,0.687,0.677,-4.172,0.0508,0.000643,0.000137,0.0564,75.052,9
5525,0.566,0.815,-4.481,0.14,0.0737,0.0,0.12,169.961,14
5526,0.404,0.797,-5.047,0.0763,0.000344,0.000352,0.0824,146.58,14
5527,0.688,0.592,-8.759,0.0347,0.352,3.31e-06,0.11,149.996,1
5528,0.719,0.636,-8.144,0.0995,0.33,3.15e-06,0.585,124.767,5
5529,0.75,0.637,-8.473,0.0673,0.303,0.0042,0.0621,139.983,1
5530,0.381,0.962,-4.882,0.0827,0.000232,0.0115,0.239,185.007,14
5531,0.386,0.933,-3.745,0.129,7.66e-05,0.459,0.187,167.046,6
5532,0.405,0.958,-4.454,0.273,0.00175,4.69e-05,0.233,199.977,14
5533,0.742,0.561,-7.017,0.139,0.566,0.000135,0.641,134.01,5
5534,0.467,0.41,-12.028,0.185,0.328,4.28e-05,0.113,95.931,0
5535,0.614,0.591,-6.919,0.0651,0.527,0.0,0.111,120.04,15
5536,0.736,0.583,-6.088,0.109,0.0555,0.00367,0.124,134.99,1
5537,0.793,0.761,-6.118,0.129,0.0552,0.248,0.112,89.992,9
5538,0.322,0.962,-3.826,0.11,6.73e-05,0.0357,0.344,112.022,7
5539,0.408,0.955,-3.003,0.196,0.000792,0.0,0.133,170.024,14
5540,0.405,0.932,-2.266,0.0879,0.000727,0.0,0.134,159.887,14
5541,0.314,0.929,-3.104,0.0846,0.000157,0.0,0.498,170.178,7
5542,0.295,0.974,-2.313,0.148,0.000981,0.0,0.316,185.213,14
5543,0.329,0.947,-3.102,0.153,0.00123,0.0,0.0835,169.965,14
5544,0.365,0.934,-3.817,0.0749,0.000398,0.0,0.248,150.07,7
5545,0.292,0.905,-2.384,0.0841,0.00297,0.0,0.103,175.14,14
5546,0.278,0.958,-3.001,0.0822,5.45e-05,0.0,0.301,170.304,7
5547,0.428,0.861,-5.389,0.0489,0.00331,0.00102,0.0675,170.016,14
5548,0.235,0.937,-2.793,0.0878,5.23e-05,0.0,0.465,180.032,7
5549,0.354,0.92,-3.58,0.0701,0.00119,0.0,0.124,169.967,14
5550,0.179,0.719,-4.23,0.0442,0.0008,2.45e-05,0.116,88.564,17
5551,0.316,0.935,-2.727,0.207,0.00152,0.0,0.105,169.968,14
5552,0.427,0.92,-4.636,0.0517,0.000417,0.0,0.453,144.99,7
5553,0.365,0.794,-4.338,0.036,0.00454,7.43e-06,0.072,164.979,14
5554,0.378,0.94,-2.392,0.0911,0.00132,1.9e-05,0.197,164.98,14
5555,0.386,0.941,-4.061,0.079,0.000765,3.86e-05,0.122,175.012,14
5556,0.545,0.605,-4.673,0.0341,0.0107,0.0,0.105,125.02,1
5557,0.421,0.39,-8.711,0.0257,0.402,0.0,0.171,164.073,2
5558,0.415,0.898,-4.739,0.0428,0.000446,0.00138,0.153,145.027,14
5559,0.484,0.791,-4.781,0.0565,0.00274,5.24e-06,0.0778,159.87,14
5560,0.47,0.926,-3.155,0.0532,0.00211,0.0,0.332,140.012,7
5561,0.327,0.923,-3.362,0.138,0.000885,0.0,0.393,164.935,7
5562,0.199,0.955,-2.774,0.111,0.00191,2.1e-05,0.098,184.916,14
5563,0.503,0.881,-4.502,0.0827,0.0261,0.0,0.482,101.038,7
5564,0.511,0.879,-5.508,0.0896,0.00837,0.000347,0.0694,129.962,3
5565,0.437,0.39,-9.944,0.046,0.63,0.000114,0.0791,118.062,4
5566,0.548,0.855,-3.266,0.151,0.0149,0.0,0.127,145.133,14
5567,0.273,0.973,-3.324,0.0806,0.000856,0.0,0.388,133.286,7
5568,0.719,0.377,-12.585,0.0974,0.661,0.0,0.0902,83.919,4
5569,0.474,0.948,-2.592,0.122,0.0223,0.0,0.43,146.46,7
5570,0.581,0.877,-4.938,0.114,0.0151,0.0,0.826,77.006,5
5571,0.713,0.793,-5.277,0.397,0.271,0.0,0.727,71.724,5
5572,0.725,0.713,-6.173,0.187,0.127,0.0,0.617,65.988,5
5573,0.597,0.587,-7.026,0.137,0.0622,0.0,0.214,140.021,1
5574,0.699,0.759,-5.302,0.311,0.0814,0.0,0.312,83.092,13
5575,0.769,0.74,-6.579,0.378,0.197,0.0,0.171,94.104,13
5576,0.711,0.647,-5.667,0.0822,0.334,0.0,0.312,125.092,12
5577,0.861,0.656,-7.867,0.425,0.104,0.0,0.0986,88.967,13
5578,0.583,0.625,-8.011,0.277,0.506,0.0,0.196,89.812,13
5579,0.77,0.574,-5.525,0.106,0.0617,0.0,0.104,98.962,9
5580,0.618,0.632,-6.973,0.346,0.0526,0.0,0.353,81.446,13
5581,0.582,0.912,-5.637,0.432,0.32,0.0,0.0931,87.931,13
5582,0.563,0.703,-5.756,0.0702,0.126,0.0,0.213,94.983,17
5583,0.752,0.563,-8.066,0.209,0.146,0.0,0.103,145.05,11
5584,0.748,0.734,-6.499,0.124,0.524,1.15e-05,0.0975,97.753,15
5585,0.25,0.768,-4.169,0.0538,3.04e-05,0.864,0.0544,192.197,6
5586,0.713,0.891,-5.724,0.0352,0.000513,0.0688,0.0687,127.977,3
5587,0.573,0.867,-2.876,0.168,0.0853,0.0,0.38,74.861,12
5588,0.413,0.807,-3.499,0.318,0.0536,0.0,0.631,149.33,5
5589,0.669,0.634,-6.476,0.0327,0.0125,0.0,0.0946,124.906,1
5590,0.853,0.693,-6.87,0.275,0.0239,0.0,0.11,95.967,11
5591,0.646,0.784,-7.471,0.108,0.0166,0.0,0.0721,127.839,1
5592,0.531,0.803,-3.284,0.0717,0.0796,1.71e-05,0.176,142.113,3
5593,0.844,0.491,-8.807,0.17,0.272,0.0,0.111,91.935,0
5594,0.846,0.438,-4.981,0.141,0.2,9.43e-05,0.0939,85.013,0
5595,0.785,0.562,-7.784,0.0514,0.00531,9.36e-05,0.0456,129.024,0
5596,0.739,0.368,-10.233,0.0845,0.00542,0.0,0.171,144.992,0
5597,0.855,0.954,-1.19,0.264,0.529,0.0,0.205,114.635,13
5598,0.522,0.932,-2.87,0.255,0.119,0.0,0.177,129.473,3
5599,0.668,0.886,-3.474,0.117,0.0417,0.0,0.459,142.002,7
5600,0.729,0.54,-11.342,0.481,0.418,0.0,0.154,122.55,16
5601,0.746,0.873,-3.803,0.128,0.0244,0.0,0.354,148.075,12
5602,0.778,0.547,-8.797,0.0592,0.261,0.0,0.108,148.047,1
5603,0.686,0.726,-6.377,0.0728,0.0896,0.0,0.0922,109.967,9
5604,0.775,0.485,-10.461,0.245,0.0811,2e-06,0.703,152.052,5
5605,0.777,0.364,-7.514,0.0729,0.368,0.0,0.0772,124.925,0
5606,0.673,0.675,-6.247,0.0791,0.018,0.0,0.0533,135.923,1
5607,0.392,0.658,-5.23,0.107,0.00436,7.79e-06,0.0912,172.556,14
5608,0.779,0.649,-5.024,0.0541,0.166,0.0,0.333,88.499,12
5609,0.877,0.487,-5.955,0.0387,0.603,0.00234,0.12,140.001,15
5610,0.701,0.63,-10.426,0.379,0.308,0.000207,0.116,169.914,8
5611,0.732,0.483,-7.333,0.0784,0.601,0.0,0.106,141.836,15
5612,0.596,0.627,-7.421,0.257,0.371,0.0,0.207,170.307,8
5613,0.68,0.638,-6.801,0.12,0.0173,0.0,0.217,91.04,17
5614,0.733,0.737,-4.163,0.0406,0.135,0.0,0.0504,102.105,9
5615,0.656,0.632,-6.181,0.32,0.397,0.0,0.46,62.301,13
5616,0.828,0.652,-6.457,0.199,0.208,0.0,0.158,115.998,11
5617,0.685,0.53,-8.975,0.278,0.783,0.0,0.0842,85.075,16
5618,0.829,0.788,-6.165,0.0327,0.0119,9.28e-05,0.161,120.04,9
5619,0.706,0.679,-7.151,0.0416,0.0564,3.4e-06,0.136,147.912,1
5620,0.764,0.436,-7.789,0.0288,0.753,0.00137,0.107,118.021,15
5621,0.715,0.817,-4.452,0.0507,0.118,3.31e-05,0.508,104.983,12
5622,0.565,0.639,-8.065,0.0432,0.125,0.0,0.374,128.172,12
5623,0.662,0.871,-5.48,0.135,0.154,0.0,0.263,99.128,12
5624,0.899,0.639,-9.071,0.465,0.484,0.0,0.0852,140.107,16
5625,0.645,0.658,-6.625,0.0532,0.623,2.02e-05,0.107,77.021,15
5626,0.531,0.665,-6.672,0.286,0.0607,0.0,0.131,73.726,13
5627,0.371,0.75,-5.382,0.402,0.601,0.0,0.482,173.456,8
5628,0.887,0.332,-7.862,0.0447,0.387,0.0,0.0908,110.014,0
5629,0.64,0.572,-9.661,0.0692,0.0232,0.0,0.184,77.991,0
5630,0.925,0.544,-7.932,0.196,0.00122,3.02e-06,0.0726,93.007,11
5631,0.833,0.203,-12.456,0.211,0.00907,5.91e-06,0.124,100.023,0
5632,0.378,0.988,-2.335,0.0577,0.000171,0.0502,0.115,105.011,3
5633,0.764,0.436,-7.789,0.0288,0.753,0.00137,0.107,118.021,15
5634,0.596,0.62,-6.133,0.039,0.0122,0.0,0.82,80.029,5
5635,0.646,0.784,-7.471,0.108,0.0166,0.0,0.0721,127.839,1
5636,0.801,0.57,-5.103,0.265,0.559,0.0,0.111,92.058,13
5637,0.536,0.677,-5.374,0.364,0.00372,2.27e-05,0.686,106.85,5
5638,0.657,0.734,-4.832,0.484,0.149,0.0,0.139,91.03,13
5639,0.713,0.331,-13.909,0.877,0.237,0.0,0.51,87.491,16
5640,0.595,0.754,-5.827,0.181,0.0142,0.0,0.247,83.155,13
5641,0.418,0.447,-9.058,0.338,0.684,2.1e-06,0.414,169.336,16
5642,0.657,0.734,-4.832,0.484,0.149,0.0,0.139,91.03,13
5643,0.239,0.25,-11.414,0.0289,0.76,0.0,0.124,172.338,4
5644,0.507,0.753,-5.31,0.19,0.503,0.0,0.573,178.068,5
5645,0.637,0.834,-4.686,0.323,0.614,0.0,0.317,87.312,13
5646,0.459,0.816,-4.872,0.403,0.423,0.0,0.169,80.293,13
5647,0.614,0.644,-5.672,0.373,0.184,0.0,0.489,84.788,13
5648,0.715,0.288,-13.843,0.925,0.785,0.0,0.688,115.114,16
5649,0.704,0.792,-4.831,0.198,0.00981,0.0,0.365,118.022,12
5650,0.559,0.733,-5.659,0.171,0.314,0.0,0.284,145.115,1
5651,0.636,0.7,-3.099,0.421,0.341,0.0,0.161,88.817,13
5652,0.648,0.218,-15.108,0.95,0.326,0.0,0.352,164.25,16
5653,0.483,0.787,-5.422,0.21,0.339,0.0,0.236,84.81,13
5654,0.716,0.308,-12.629,0.925,0.334,0.0,0.215,128.412,16
5655,0.64,0.279,-12.396,0.484,0.803,0.0,0.375,82.475,16
5656,0.442,0.807,-4.753,0.265,0.0158,6.43e-06,0.217,84.649,13
5657,0.571,0.739,-6.11,0.247,0.00865,5.21e-06,0.158,83.089,13
5658,0.744,0.524,-7.452,0.21,0.139,0.0,0.392,93.691,12
5659,0.473,0.727,-6.843,0.356,0.577,0.0,0.316,83.212,13
5660,0.88,0.443,-6.359,0.0653,0.462,7.13e-06,0.122,138.018,15
5661,0.636,0.566,-7.16,0.106,0.365,0.000353,0.0917,151.894,1
5662,0.746,0.687,-7.475,0.382,0.155,0.0,0.137,143.931,8
5663,0.65,0.761,-6.065,0.0345,0.00317,0.0,0.0855,137.621,1
5664,0.82,0.47,-7.181,0.0458,0.00435,0.0,0.141,132.003,0
5665,0.825,0.575,-4.87,0.0633,0.025,9.94e-06,0.205,153.954,1
5666,0.381,0.69,-5.312,0.455,0.0209,0.0,0.438,78.239,13
5667,0.853,0.693,-6.87,0.275,0.0239,0.0,0.11,95.967,11
5668,0.563,0.496,-9.381,0.406,0.0685,5.8e-05,0.173,139.993,8
5669,0.617,0.588,-6.302,0.464,0.0369,0.0,0.514,132.164,8
5670,0.844,0.521,-8.385,0.211,0.0108,0.0,0.238,99.953,11
5671,0.871,0.611,-6.128,0.444,0.0589,0.0,0.191,135.973,11
5672,0.732,0.611,-6.166,0.121,0.000472,0.0,0.091,75.005,9
5673,0.884,0.657,-4.569,0.0977,0.00589,0.0,0.154,107.059,9
5674,0.663,0.91,-1.629,0.317,0.0719,0.0,0.244,144.993,8
5675,0.862,0.648,-7.401,0.251,0.0455,0.0,0.0332,98.012,11
5676,0.854,0.569,-8.151,0.106,0.0609,0.0816,0.1,80.015,0
5677,0.476,0.81,-3.414,0.265,0.0803,0.0,0.568,83.309,5
5678,0.559,0.716,-3.964,0.39,0.737,0.0,0.252,176.618,8
5679,0.598,0.713,-3.625,0.0326,0.0207,0.000175,0.431,91.964,12
5680,0.893,0.48,-3.728,0.356,0.00855,0.0,0.116,86.976,11
5681,0.766,0.442,-8.558,0.356,0.000107,6.12e-05,0.111,201.8,8
5682,0.789,0.55,-7.423,0.0473,0.174,0.0,0.0614,172.049,1
5683,0.607,0.599,-6.886,0.0995,0.33,0.0,0.199,86.491,17
5684,0.502,0.4,-13.697,0.0294,0.856,0.000375,0.333,127.182,4
5685,0.795,0.385,-13.526,0.329,0.851,5.98e-05,0.234,109.996,16
5686,0.824,0.405,-16.148,0.167,0.557,0.0775,0.274,110.067,4
5687,0.185,0.429,-11.844,0.0393,0.813,0.122,0.0777,139.943,4
5688,0.471,0.911,-4.122,0.0471,3.95e-05,0.0,0.272,94.898,3
5689,0.455,0.902,-4.919,0.0483,6.79e-05,5.67e-06,0.376,134.929,7
5690,0.451,0.869,-4.628,0.0369,0.000139,0.0,0.204,94.895,3
5691,0.438,0.871,-5.326,0.0416,0.000287,0.0,0.214,144.813,14
5692,0.379,0.811,-5.824,0.0321,0.000277,0.0,0.347,154.861,7
5693,0.445,0.772,-5.74,0.0323,0.00133,0.0,0.239,179.904,14
5694,0.441,0.918,-4.65,0.0392,0.000101,3.9e-06,0.164,96.395,3
5695,0.413,0.726,-5.398,0.0272,0.000122,6.12e-06,0.108,159.86,14
5696,0.584,0.858,-5.73,0.0677,0.00219,3.74e-06,0.245,124.898,3
5697,0.505,0.832,-5.346,0.0357,5.69e-05,3.52e-06,0.0976,126.861,3
5698,0.451,0.424,-7.862,0.0312,0.406,0.0,0.143,113.489,15
5699,0.344,0.888,-6.352,0.0915,0.0113,6.71e-05,0.139,189.879,14
5700,0.386,0.579,-5.314,0.029,0.201,0.0,0.145,92.197,17
5701,0.265,0.961,-2.658,0.157,0.00128,1.01e-06,0.15,161.05,14
5702,0.514,0.994,-3.678,0.195,0.00235,0.0,0.287,104.997,7
5703,0.576,0.957,-3.64,0.0777,0.000695,0.0,0.296,120.975,7
5704,0.386,0.962,-4.372,0.162,0.000771,0.0,0.378,141.096,7
5705,0.525,0.856,-4.648,0.0373,0.00107,0.0,0.244,111.043,3
5706,0.431,0.973,-4.104,0.182,0.00427,0.0,0.112,136.796,14
5707,0.45,0.95,-3.845,0.175,0.00372,0.0,0.111,110.99,3
5708,0.41,0.98,-3.743,0.243,0.00294,0.0,0.123,150.953,14
5709,0.198,0.961,-3.665,0.211,0.00287,0.0,0.0706,172.945,14
5710,0.499,0.95,-3.234,0.166,0.00209,0.0,0.204,133.02,3
5711,0.569,0.749,-5.689,0.0422,0.135,0.0,0.148,92.988,17
5712,0.475,0.757,-8.395,0.0451,0.175,0.874,0.119,119.985,6
5713,0.404,0.439,-7.943,0.0315,0.418,0.0,0.126,147.95,2
5714,0.614,0.956,-4.724,0.107,0.00735,0.0,0.161,114.974,3
5715,0.451,0.909,-6.834,0.0794,0.000906,0.782,0.319,185.084,6
5716,0.51,0.673,-7.438,0.0296,8.28e-06,0.359,0.27,104.04,17
5717,0.696,0.628,-8.407,0.0274,0.00102,0.428,0.272,100.038,6
5718,0.523,0.769,-5.855,0.0269,0.04,0.0,0.136,136.162,3
5719,0.348,0.88,-7.366,0.0978,0.128,0.0,0.357,101.185,7
5720,0.693,0.823,-3.761,0.0726,0.0932,0.0,0.328,87.904,12
5721,0.721,0.552,-5.532,0.301,0.36,0.0,0.267,143.11,8
5722,0.724,0.573,-4.113,0.0549,0.118,0.0,0.538,113.088,5
5723,0.832,0.43,-9.438,0.0793,0.0613,0.0014,0.145,148.083,0
5724,0.639,0.91,-1.728,0.31,0.0551,0.0,0.3,145.107,8
5725,0.587,0.671,-4.48,0.144,0.0823,0.0,0.161,127.133,1
5726,0.678,0.551,-7.864,0.0831,0.0577,0.0,0.271,79.01,0
5727,0.308,0.955,-3.763,0.111,2.39e-05,0.113,0.166,174.991,14
5728,0.783,0.916,-3.344,0.415,0.11,0.0,0.0746,95.321,13
5729,0.669,0.818,-6.2,0.0304,0.124,0.0454,0.168,141.93,1
5730,0.31,0.963,-4.686,0.119,0.00516,0.0,0.284,160.014,7
5731,0.289,0.944,-5.529,0.0812,1.24e-05,0.0,0.0836,165.16,14
5732,0.456,0.815,-5.207,0.0406,0.00303,0.0,0.0741,98.995,3
5733,0.357,0.974,-4.691,0.0887,0.00113,0.0,0.11,170.017,14
5734,0.611,0.878,-5.521,0.0458,0.0179,0.0,0.302,120.02,12
5735,0.449,0.951,-4.156,0.0716,0.000589,0.0,0.144,130.131,3
5736,0.564,0.909,-5.17,0.0302,0.00863,0.0,0.328,119.99,7
5737,0.271,0.94,-4.424,0.0775,0.00116,0.0,0.0808,169.779,14
5738,0.475,0.963,-4.059,0.0714,0.11,0.0,0.238,129.919,7
5739,0.45,0.956,-4.045,0.0731,0.00205,0.0,0.433,119.972,7
5740,0.483,0.897,-4.109,0.0324,0.0129,0.0,0.284,99.992,3
5741,0.354,0.337,-8.508,0.0882,0.476,0.0662,0.67,107.68,5
5742,0.682,0.721,-4.633,0.0284,0.0341,0.0,0.381,101.067,12
5743,0.312,0.497,-6.95,0.0309,0.587,0.0,0.246,94.311,15
5744,0.795,0.636,-8.003,0.183,0.00131,0.0,0.191,106.107,11
5745,0.835,0.648,-8.15,0.0488,0.0202,0.225,0.308,99.701,12
5746,0.441,0.69,-5.214,0.044,0.00686,7.43e-05,0.0375,171.907,14
5747,0.654,0.53,-7.409,0.0556,0.000113,0.0197,0.0534,119.284,0
5748,0.55,0.702,-5.693,0.0281,0.046,1.4e-06,0.119,159.968,1
5749,0.429,0.937,-3.986,0.0573,0.000131,0.0002,0.0807,194.838,14
5750,0.328,0.884,-7.982,0.0338,0.0676,0.0166,0.327,201.868,14
5751,0.72,0.912,-6.13,0.0363,0.551,0.00122,0.0982,122.782,15
5752,0.531,0.909,-4.236,0.034,0.0175,0.0,0.231,97.546,3
5753,0.702,0.898,-6.003,0.0373,0.00854,0.000154,0.0917,112.845,3
5754,0.389,0.767,-4.314,0.149,0.00127,0.0,0.435,184.926,7
5755,0.915,0.471,-10.57,0.126,0.315,1.11e-06,0.118,140.069,0
5756,0.596,0.368,-14.81,0.394,0.511,0.0,0.101,77.646,16
5757,0.9,0.502,-8.71,0.16,0.0876,8.87e-06,0.0912,134.011,11
5758,0.59,0.672,-11.792,0.412,0.125,1.04e-06,0.147,206.247,8
5759,0.476,0.385,-9.738,0.0382,0.0953,0.946,0.107,100.095,6
5760,0.762,0.661,-6.075,0.0687,0.15,0.0,0.256,130.009,12
5761,0.486,0.946,-5.509,0.0807,8.94e-05,0.0001,0.11,158.158,14
5762,0.527,0.834,-5.531,0.0447,0.00107,0.000102,0.0993,110.065,3
5763,0.466,0.96,-3.888,0.0543,0.000481,0.0,0.37,104.753,7
5764,0.362,0.987,-5.028,0.167,0.000516,0.0,0.346,195.063,14
5765,0.479,0.583,-8.707,0.0386,0.0528,0.0,0.14,99.06,17
5766,0.614,0.755,-5.829,0.0276,0.0162,1.9e-06,0.0831,92.622,17
5767,0.336,0.942,-9.252,0.0492,0.0114,0.0291,0.0833,179.874,14
5768,0.582,0.91,-4.566,0.107,0.0755,1.03e-06,0.0992,92.179,3
5769,0.429,0.974,-5.136,0.0899,0.00168,0.0,0.164,110.373,3
5770,0.612,0.802,-4.013,0.173,0.111,0.0,0.226,91.905,12
5771,0.507,0.898,-4.255,0.0648,0.0589,0.0,0.107,101.994,3
5772,0.466,0.608,-4.8,0.45,0.0737,0.0,0.406,79.48,13
5773,0.803,0.549,-5.347,0.28,0.438,0.0,0.135,139.935,11
5774,0.711,0.639,-5.338,0.431,0.335,0.0,0.144,139.945,8
5775,0.567,0.803,-5.656,0.222,0.0186,0.0,0.361,97.547,12
5776,0.897,0.616,-5.4,0.325,0.401,0.0,0.15,94.014,13
5777,0.587,0.635,-6.369,0.422,0.0785,0.0,0.175,82.517,13
5778,0.807,0.519,-6.489,0.337,0.0403,0.0,0.152,134.867,11
5779,0.896,0.575,-5.233,0.388,0.35,0.0,0.138,125.555,11
5780,0.67,0.58,-6.586,0.144,0.777,0.0,0.11,157.997,15
5781,0.79,0.621,-7.634,0.275,0.333,0.0,0.122,118.895,11
5782,0.78,0.575,-5.628,0.139,0.106,0.0,0.129,81.502,9
5783,0.677,0.638,-8.631,0.333,0.589,0.0,0.193,82.81,16
5784,0.419,0.655,-6.679,0.247,0.0571,0.0,0.0962,76.835,13
5785,0.824,0.733,-5.474,0.0613,0.0362,0.0,0.325,97.972,12
5786,0.652,0.795,-5.192,0.174,0.156,0.0,0.123,135.018,1
5787,0.395,0.922,-2.176,0.375,0.19,0.0,0.134,162.361,8
5788,0.925,0.741,-5.827,0.315,0.0653,0.0,0.044,93.04,11
5789,0.364,0.841,-4.831,0.119,0.000402,0.0,0.242,100.14,3
5790,0.733,0.664,-6.163,0.295,0.102,0.0,0.191,148.005,8
5791,0.542,0.914,-4.747,0.113,0.0161,0.0,0.744,153.993,5
5792,0.451,0.632,-7.98,0.297,0.0114,0.0,0.198,132.89,8
5793,0.634,0.665,-5.984,0.176,0.0172,0.0,0.365,131.108,12
5794,0.936,0.702,-5.305,0.0615,0.0473,0.0,0.0838,97.524,9
5795,0.804,0.66,-4.86,0.0726,0.0319,0.0,0.103,94.053,9
5796,0.886,0.512,-11.825,0.237,0.207,0.0,0.0991,93.997,0
5797,0.67,0.563,-6.749,0.355,0.0551,0.0,0.066,145.753,8
5798,0.797,0.779,-4.719,0.141,0.319,0.000142,0.266,82.37,12
5799,0.552,0.731,-7.497,0.509,0.0946,0.0,0.222,171.942,8
5800,0.749,0.609,-11.936,0.196,0.756,0.0,0.481,83.776,15
5801,0.902,0.534,-13.823,0.272,0.0171,0.0,0.0665,90.367,11
5802,0.828,0.487,-6.142,0.0343,0.247,1.86e-05,0.136,85.027,0
5803,0.636,0.711,-6.543,0.246,0.202,0.0,0.297,136.317,8
5804,0.426,0.912,-3.183,0.457,0.00224,0.0,0.317,180.282,8
5805,0.422,0.851,-4.031,0.0398,0.0339,0.0,0.152,93.649,3
5806,0.794,0.745,-6.355,0.351,0.113,0.0,0.254,81.263,13
5807,0.449,0.667,-8.092,0.308,0.647,6.37e-06,0.113,80.751,13
5808,0.543,0.803,-4.013,0.348,0.184,0.0,0.696,170.069,5
5809,0.831,0.665,-3.627,0.0711,0.149,0.0,0.0636,129.989,9
5810,0.85,0.509,-9.637,0.378,0.147,0.0,0.0759,134.9,11
5811,0.691,0.492,-10.815,0.196,0.405,0.0,0.0955,92.019,0
5812,0.837,0.638,-8.824,0.231,0.0211,0.0,0.298,95.035,11
5813,0.843,0.538,-8.028,0.0833,0.0273,0.0,0.124,97.49,0
5814,0.609,0.751,-4.198,0.488,0.00312,0.0,0.228,60.896,13
